Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),NH3 (ug/m³),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),Toluene (ug/m³),Eth-Benzene (ug/m³),MP-Xylene (ug/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
05-08-2024 16:00,13.81,43.96,1.36,6.21,3.53,17.78,5.3,0.47,35.21,0.96,20.7,3.36,1.95,31.71,63.95,1.56,242.1,0.0,0.0,152.48,25.6,83,0.0,966.7,11.0,22.1,229,233,55
05-08-2024 17:00,15.49,43.82,1.42,8.04,4.53,17.78,5.48,0.47,30.45,0.88,20.75,3.67,2.0,31.11,67.1,0.98,197.9,0.0,0.0,59.2,25.4,85,0.0,967.1,13.0,24.7,236,239,58
05-08-2024 18:00,11.44,49.81,1.4,10.72,5.92,18.13,5.97,0.62,27.12,1.0,20.5,3.44,1.63,30.47,70.07,0.84,189.13,0.0,0.0,4.03,25.3,83,0.0,967.1,14.2,26.0,249,251,48
05-08-2024 19:00,8.37,45.41,1.37,15.22,8.26,15.12,6.03,0.4,19.09,0.8,19.6,3.52,2.2,29.81,73.2,0.6,186.67,0.0,0.0,0.0,24.9,84,0.0,966.4,15.0,26.5,246,249,42
05-08-2024 20:00,18.17,39.52,1.41,16.62,9.01,16.44,5.75,0.43,17.21,0.87,20.08,3.49,1.64,29.46,74.98,0.54,179.25,0.0,0.0,0.0,24.7,85,0.0,966.0,13.7,24.7,247,249,64
05-08-2024 21:00,14.51,50.31,1.45,17.37,9.44,19.91,5.21,0.53,9.87,1.05,20.07,3.49,2.02,29.28,76.33,0.52,197.1,0.0,0.0,0.0,24.3,87,0.0,965.5,10.6,20.7,246,250,56
05-08-2024 22:00,14.33,59.05,1.24,13.84,7.42,17.92,5.09,0.48,13.45,0.95,19.75,3.4,1.89,29.12,77.16,0.59,197.1,0.0,0.0,0.0,24.0,89,0.0,964.7,11.0,20.8,259,260,56
05-08-2024 23:00,16.68,47.38,1.2,10.94,6.2,15.05,4.78,0.4,15.3,0.82,20.3,3.43,2.08,29.02,76.21,0.77,204.58,0.0,0.0,0.0,23.7,89,0.0,965.0,10.2,20.0,252,256,61
06-08-2024 00:00,22.12,47.65,1.0,7.28,3.8,17.61,3.85,0.47,18.37,0.93,17.53,3.26,2.0,28.34,75.78,0.86,205.94,0.0,0.0,0.0,23.6,89,0.0,965.2,11.5,22.0,256,259,72
06-08-2024 01:00,16.26,37.74,1.06,9.14,4.82,14.59,3.56,0.38,17.29,0.78,19.27,3.51,1.84,27.93,76.56,0.81,219.83,0.0,0.0,0.0,24.1,91,0.0,965.4,12.0,20.6,261,265,60
06-08-2024 02:00,17.12,38.24,1.06,7.44,3.94,20.11,4.19,0.54,17.6,1.06,20.92,3.6,1.71,27.78,78.08,0.65,213.74,0.0,0.0,0.0,25.0,87,0.0,966.6,14.0,20.5,241,242,62
06-08-2024 03:00,14.4,30.1,1.06,7.85,4.14,16.05,4.84,0.42,16.72,0.85,19.73,3.48,2.19,27.65,79.09,0.76,218.44,0.0,0.0,0.0,25.9,82,0.0,966.4,18.9,26.5,262,262,56
06-08-2024 04:00,15.83,25.94,1.03,6.82,3.59,16.98,4.92,0.45,17.1,0.9,20.26,3.38,2.07,27.48,79.11,0.84,231.36,0.0,0.0,0.0,27.2,76,0.1,966.7,20.6,28.2,264,264,59
06-08-2024 05:00,12.76,23.04,1.09,7.16,3.81,16.62,4.38,0.44,16.2,0.88,17.47,3.45,1.98,27.26,79.26,0.92,248.25,0.0,0.0,0.0,28.1,72,0.1,966.4,20.2,27.8,266,266,52
06-08-2024 06:00,19.85,22.56,1.4,8.26,4.64,18.51,4.38,0.49,14.36,0.98,19.52,3.27,2.07,27.1,79.97,0.96,255.08,0.0,0.0,2.28,28.6,69,0.0,966.0,19.4,27.0,269,268,67
06-08-2024 07:00,15.2,20.46,2.28,7.83,5.12,16.73,4.58,0.44,15.2,0.9,19.96,3.61,2.02,27.63,79.03,0.98,235.84,0.0,0.0,73.9,29.0,66,0.0,965.5,18.8,26.4,265,265,58
06-08-2024 08:00,11.08,29.86,2.12,6.64,4.36,17.49,3.63,0.46,19.34,0.16,0.58,0.31,0.55,28.65,74.07,1.39,226.43,0.0,0.0,199.08,29.1,68,0.0,964.7,18.8,26.0,267,266,46
06-08-2024 09:00,11.79,28.44,1.78,6.18,3.85,17.93,4.02,0.48,25.35,0.28,1.0,0.39,0.67,29.44,70.94,1.7,234.61,0.0,0.0,325.8,29.7,68,0.1,963.7,17.3,23.8,270,270,49
06-08-2024 10:00,19.34,35.59,1.71,6.15,3.78,17.65,4.08,0.47,28.64,0.28,0.97,0.41,0.7,30.62,67.05,1.7,235.51,0.0,0.0,548.17,28.9,71,0.3,962.9,18.1,25.3,257,259,66
06-08-2024 11:00,17.42,33.35,1.5,6.1,3.58,18.58,3.8,0.5,32.4,0.24,0.91,0.35,0.65,30.79,66.11,1.75,238.71,0.0,0.0,278.9,28.5,73,0.0,962.5,15.0,21.8,260,261,62
06-08-2024 12:00,12.59,40.02,1.46,6.04,3.53,15.26,4.36,0.4,32.12,0.24,0.9,0.36,0.68,30.25,69.88,1.76,251.55,0.05,0.05,288.5,28.1,78,0.0,962.9,5.8,10.4,248,256,52
06-08-2024 13:00,12.69,31.95,1.59,6.44,3.84,17.54,4.35,0.47,32.89,0.24,0.88,0.35,0.66,30.19,70.7,1.23,214.13,0.15,0.15,245.7,26.2,88,0.0,964.0,3.1,8.7,201,232,52
06-08-2024 14:00,17.67,27.4,1.54,6.28,3.72,18.52,4.94,0.5,32.84,0.26,1.01,0.43,0.89,30.75,69.44,1.45,226.49,0.0,0.0,341.4,25.8,88,0.0,964.6,5.0,12.0,201,221,63
06-08-2024 15:00,13.24,26.27,1.4,5.79,3.34,20.63,5.15,0.55,34.44,0.24,0.81,0.33,0.57,30.61,67.28,1.68,240.14,0.0,0.0,164.4,24.6,87,0.1,966.1,21.3,34.3,242,245,53
06-08-2024 16:00,13.55,32.17,1.39,7.0,3.97,15.56,5.18,0.41,33.1,0.23,0.82,0.36,0.61,30.47,67.98,1.32,242.8,0.0,0.0,64.68,24.0,89,0.3,966.3,11.2,19.9,264,265,54
06-08-2024 17:00,11.72,24.64,1.19,8.2,4.44,18.28,5.2,0.49,32.71,0.26,0.96,0.42,0.82,30.33,69.06,0.83,238.9,0.0,0.0,19.1,23.8,92,0.2,966.4,9.4,18.1,263,263,49
06-08-2024 18:00,24.66,36.01,1.18,12.05,6.44,18.26,4.84,0.48,26.14,0.33,1.28,0.57,1.31,29.91,72.2,0.68,234.19,0.0,0.0,0.0,23.7,92,0.1,966.2,10.5,20.3,254,257,77
06-08-2024 19:00,18.57,34.18,1.13,14.99,7.94,19.75,5.14,0.53,25.0,0.44,1.82,0.86,2.19,29.56,72.8,0.64,226.96,0.0,0.0,0.0,23.8,92,0.0,965.4,12.1,22.7,253,255,65
06-08-2024 20:00,18.95,41.0,1.27,21.8,11.61,16.27,5.24,0.43,15.59,0.62,2.68,1.34,3.6,29.0,75.76,0.4,235.43,0.0,0.0,0.0,23.7,92,0.0,964.8,11.7,22.6,259,262,65
06-08-2024 21:00,14.4,29.66,1.01,19.58,10.23,17.24,5.2,0.46,17.66,0.57,2.34,1.03,2.67,28.93,75.49,0.54,229.32,0.0,0.0,0.0,23.6,93,0.0,964.2,11.2,22.0,264,266,56
06-08-2024 22:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,23.8,92,0.0,963.8,12.2,22.7,272,273,66
06-08-2024 23:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,23.8,91,0.0,964.0,11.9,22.0,272,275,66
07-08-2024 00:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,23.8,91,0.0,964.2,11.9,21.7,272,275,66
07-08-2024 01:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,23.7,92,0.0,965.5,12.0,20.3,263,264,66
07-08-2024 02:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,24.1,91,0.0,966.0,12.0,19.9,263,266,66
07-08-2024 03:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,25.1,86,0.2,966.6,16.6,23.5,275,274,66
07-08-2024 04:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,25.7,85,0.1,966.8,15.2,20.9,274,274,66
07-08-2024 05:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,27.1,80,0.0,966.5,13.7,18.4,275,276,66
07-08-2024 06:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,28.7,73,0.0,966.1,14.4,19.3,283,284,66
07-08-2024 07:00,19.24,29.87,1.12,20.19,10.64,20.89,4.83,0.56,15.05,0.54,2.02,0.75,1.9,28.68,76.43,0.61,194.97,0.0,0.0,0.0,29.6,70,0.0,965.3,14.7,19.5,281,282,66
07-08-2024 08:00,8.32,26.88,2.24,16.46,9.59,17.06,4.08,0.45,18.74,0.46,1.92,0.44,0.82,28.05,75.54,1.86,248.47,0.0,0.0,125.75,29.7,70,0.0,964.3,13.8,18.6,279,279,35
07-08-2024 09:00,15.46,28.37,2.15,15.5,9.03,18.0,4.43,0.48,20.84,0.42,1.81,0.39,0.77,28.61,73.52,1.74,243.06,0.0,0.0,193.33,28.0,74,1.3,963.4,16.7,21.6,295,294,58
07-08-2024 10:00,12.09,32.12,1.96,8.19,5.05,15.83,3.78,0.42,23.86,0.26,1.0,0.3,0.59,29.19,71.64,2.34,251.78,0.0,0.0,276.7,26.6,82,0.7,963.0,8.0,11.2,306,303,30
07-08-2024 11:00,16.89,21.52,1.63,5.58,3.42,16.26,3.86,0.43,28.04,0.23,0.78,0.3,0.58,30.2,69.0,2.06,248.3,0.0,0.0,397.42,27.1,82,0.4,962.9,6.0,8.2,245,255,61
07-08-2024 12:00,19.07,29.69,1.41,6.12,3.53,18.02,3.76,0.48,29.99,0.24,0.81,0.29,0.6,30.05,69.46,1.55,242.67,0.0,0.0,138.32,27.2,81,0.0,963.3,6.3,8.4,211,220,66
07-08-2024 13:00,19.07,29.69,1.46,6.42,3.72,17.66,3.99,0.47,29.95,0.24,0.81,0.29,0.6,29.92,70.64,1.48,247.5,0.0,0.0,109.12,24.6,92,0.0,964.4,5.4,12.1,217,233,66
07-08-2024 14:00,19.07,29.69,1.64,5.54,3.41,15.8,4.5,0.42,31.18,0.24,0.81,0.29,0.6,30.2,71.08,1.36,228.03,0.0,0.0,341.65,24.3,93,0.1,965.2,7.8,16.4,236,241,66
07-08-2024 15:00,19.07,29.69,1.56,5.49,3.32,16.3,4.04,0.43,31.9,0.24,0.81,0.29,0.6,30.5,70.82,1.28,236.08,0.0,0.0,165.98,24.3,92,0.1,965.9,10.0,20.0,249,252,66
07-08-2024 16:00,18.43,48.91,1.31,5.32,3.02,17.2,4.11,0.45,30.58,0.24,0.81,0.29,0.6,29.97,71.84,1.35,238.26,0.15,0.15,63.7,24.4,93,0.1,966.2,12.5,23.1,258,265,64
07-08-2024 17:00,23.28,45.58,1.31,5.32,3.02,16.48,4.25,0.43,27.84,14.95,25.78,2.11,2.2,29.45,74.52,1.32,260.19,0.0,0.0,6.22,23.9,92,0.1,966.7,12.3,22.1,275,277,75
07-08-2024 18:00,22.57,36.86,1.31,1.44,1.76,15.37,4.64,0.4,30.39,11.26,20.43,0.78,1.02,28.17,78.79,0.98,223.95,0.1,0.1,0.0,23.5,93,0.1,966.5,10.8,20.5,270,272,73
07-08-2024 19:00,17.24,32.77,0.57,14.5,7.97,19.14,4.64,0.51,19.54,0.55,1.7,0.93,1.85,27.9,80.16,0.62,202.98,0.0,0.0,0.0,23.5,94,0.0,965.9,10.9,20.6,261,265,62
07-08-2024 20:00,13.93,34.68,0.72,14.01,7.48,15.67,0.22,0.41,45.77,0.75,2.24,1.13,2.64,27.28,81.49,0.87,198.74,0.0,0.0,0.0,23.3,94,0.0,965.5,9.4,19.2,263,265,55
07-08-2024 21:00,10.66,31.88,0.08,12.46,6.56,17.76,0.22,0.47,25.77,0.24,0.81,0.62,1.11,26.66,82.04,0.66,195.35,0.0,0.0,0.0,23.4,93,0.0,965.2,10.5,20.5,266,267,44
07-08-2024 22:00,8.96,25.01,0.08,14.28,7.52,18.69,0.22,0.5,17.5,0.42,1.3,0.57,1.06,26.66,82.42,0.76,197.3,0.0,0.0,0.0,23.6,92,0.0,965.0,12.3,23.1,265,268,37
07-08-2024 23:00,8.82,22.01,0.08,15.77,8.3,17.19,0.22,0.46,17.38,0.41,1.27,0.44,0.69,26.59,82.98,0.71,205.42,0.0,0.0,0.0,23.6,92,0.0,965.2,12.3,22.7,267,271,37
08-08-2024 00:00,13.15,19.32,0.15,15.19,8.06,17.08,0.94,0.45,15.94,0.42,1.32,0.37,0.56,26.51,83.35,0.59,227.12,0.0,0.0,0.0,23.6,93,0.0,965.6,11.5,21.7,272,275,53
08-08-2024 01:00,11.9,21.72,0.22,14.99,8.01,14.58,0.87,0.38,17.55,0.43,1.44,0.35,0.51,26.52,83.17,1.01,231.81,0.0,0.0,0.0,23.9,91,0.0,966.0,11.5,20.2,266,271,50
08-08-2024 02:00,10.81,19.16,0.24,15.93,8.51,16.68,0.85,0.44,15.58,0.45,1.51,0.33,0.46,26.71,81.68,1.25,243.7,0.0,0.0,0.0,24.3,88,0.0,966.7,13.0,20.7,275,277,45
08-08-2024 03:00,12.29,18.8,0.26,17.12,9.15,17.09,0.9,0.45,14.89,0.45,1.56,0.3,0.48,26.91,79.06,1.58,252.51,0.0,0.0,0.0,25.0,84,0.0,967.3,11.9,18.1,273,275,51
08-08-2024 04:00,15.02,25.81,0.29,17.54,9.39,18.51,1.34,0.5,15.5,0.44,1.58,0.32,0.46,26.91,77.79,1.59,251.3,0.0,0.0,0.0,25.8,80,0.0,967.6,16.1,22.4,286,285,57
08-08-2024 05:00,12.71,24.48,0.3,18.26,9.77,19.26,1.16,0.51,12.9,0.44,1.57,0.33,0.5,26.55,79.54,0.93,238.22,0.0,0.0,0.0,25.9,79,0.0,967.7,15.1,21.7,282,282,52
08-08-2024 06:00,9.17,23.19,0.78,16.39,9.18,15.98,1.47,0.42,9.62,0.42,1.5,0.28,0.51,26.5,80.66,0.78,231.16,0.0,0.0,0.0,26.3,77,0.0,967.5,15.3,21.7,289,289,38
08-08-2024 07:00,7.74,28.89,1.52,12.08,7.53,15.24,0.73,0.4,10.37,0.49,1.48,0.32,0.64,27.01,79.13,1.04,235.51,0.0,0.0,36.12,26.9,74,0.0,967.0,13.4,18.8,290,290,32
08-08-2024 08:00,23.04,32.58,1.71,9.34,6.25,17.77,0.44,0.47,13.65,0.41,1.25,0.3,0.6,27.7,76.82,1.21,236.94,0.0,0.0,104.05,27.7,70,0.0,966.0,12.0,17.0,286,287,74
08-08-2024 09:00,22.3,29.8,1.29,7.64,5.03,16.4,0.38,0.43,17.57,0.41,1.18,0.31,0.62,28.39,74.61,1.37,235.34,0.0,0.0,184.1,28.2,68,0.0,965.1,12.0,17.2,279,281,72
08-08-2024 10:00,20.46,33.82,0.97,6.78,4.32,15.46,0.55,0.4,21.19,0.38,1.14,0.33,0.67,29.04,72.28,1.52,241.15,0.0,0.0,287.73,28.6,66,0.0,964.6,11.7,17.7,281,283,69
08-08-2024 11:00,23.84,39.63,0.7,5.7,3.54,16.53,0.55,0.44,25.7,0.32,0.96,0.27,0.5,29.95,68.41,2.48,260.04,0.0,0.0,443.48,28.9,66,0.0,964.2,10.8,16.5,291,293,76
08-08-2024 12:00,32.57,43.02,0.48,5.26,3.13,17.87,0.55,0.47,30.25,0.26,0.82,0.22,0.42,30.52,66.09,2.94,267.52,0.0,0.0,425.6,28.7,70,0.0,964.3,7.6,14.0,315,314,94
08-08-2024 13:00,26.73,41.6,0.36,5.29,3.05,16.68,0.55,0.44,33.26,0.23,0.69,0.38,0.53,30.92,64.73,2.8,265.44,0.0,0.0,347.95,26.6,78,0.0,965.3,5.0,12.2,330,332,82
08-08-2024 14:00,19.06,42.31,0.46,5.91,3.63,17.34,0.88,0.48,35.1,0.14,0.37,0.28,0.41,31.5,63.44,2.58,262.43,0.0,0.0,440.2,25.1,85,0.0,965.9,5.2,13.1,335,339,66
08-08-2024 15:00,23.04,43.92,0.5,7.91,4.54,16.88,0.37,0.44,54.08,0.14,0.37,0.28,0.41,31.46,63.18,2.52,263.25,0.0,0.0,232.45,24.7,87,0.0,966.9,4.8,12.4,333,334,74
08-08-2024 16:00,30.52,50.25,0.32,7.85,4.36,15.95,2.11,0.42,39.28,0.12,0.34,0.26,0.34,31.03,65.51,2.66,269.71,0.0,0.0,189.02,24.6,86,0.0,967.4,4.8,12.5,312,319,90
08-08-2024 17:00,28.81,52.56,0.12,9.23,4.86,16.38,3.22,0.43,37.96,0.27,0.75,0.37,0.52,30.72,66.15,2.03,266.06,0.0,0.0,37.2,23.8,92,0.0,967.6,6.3,10.4,294,304,86
08-08-2024 18:00,22.88,50.72,0.12,12.31,6.13,14.16,2.7,0.37,34.79,0.38,1.09,0.51,0.99,30.3,66.94,1.61,266.28,0.0,0.0,0.0,23.3,94,0.0,967.2,5.0,8.2,249,285,74
08-08-2024 19:00,24.3,57.07,0.12,19.24,9.95,15.52,3.77,0.41,22.46,0.57,1.78,0.77,1.76,29.58,71.24,0.68,273.08,0.0,0.0,0.0,23.7,92,0.0,966.8,5.8,11.7,240,261,77
08-08-2024 20:00,27.19,74.91,0.15,17.94,9.5,16.69,3.36,0.44,28.12,0.82,2.6,1.14,2.8,27.49,76.6,2.24,257.73,0.55,0.55,0.0,23.6,92,0.0,966.3,7.0,15.5,249,258,83
08-08-2024 21:00,21.16,54.8,0.06,13.96,7.35,16.75,3.78,0.44,32.95,0.38,1.24,0.37,0.74,26.08,82.54,1.95,256.06,0.3,0.3,0.0,23.7,91,0.0,965.8,8.7,18.8,265,273,70
08-08-2024 22:00,17.07,36.25,0.04,13.29,6.98,19.54,3.69,0.52,27.0,0.34,1.25,0.31,0.57,26.37,82.68,1.11,247.01,0.15,0.15,0.0,23.8,90,0.0,965.8,9.4,19.4,274,280,61
08-08-2024 23:00,16.55,35.06,0.04,11.9,6.25,14.78,3.66,0.39,20.12,0.32,1.2,0.26,0.48,26.5,83.45,0.68,221.71,0.05,0.05,0.0,23.7,90,0.0,966.1,8.3,17.5,272,279,60
09-08-2024 00:00,14.79,29.11,0.04,8.46,4.18,16.33,4.32,0.5,19.28,0.33,1.14,0.24,0.42,26.32,83.93,0.67,219.64,0.0,0.0,0.0,23.7,90,0.0,966.5,8.0,16.6,265,275,57
09-08-2024 01:00,14.04,28.87,0.04,6.51,3.32,17.26,4.35,0.48,20.99,0.28,1.05,0.21,0.35,26.11,83.94,0.72,229.54,0.0,0.0,0.0,24.2,89,0.0,967.3,9.4,17.4,270,277,55
09-08-2024 02:00,15.82,24.99,0.04,6.63,3.43,16.24,4.14,0.46,17.99,0.27,1.05,0.15,0.3,26.02,83.94,0.7,238.62,0.0,0.0,0.0,25.4,83,0.0,968.4,12.0,17.1,277,277,59
09-08-2024 03:00,13.2,20.11,0.04,8.48,3.96,18.38,3.71,0.39,13.81,0.27,1.06,0.18,0.3,25.93,83.94,0.68,226.07,0.0,0.0,0.0,26.4,79,0.1,968.7,13.2,17.7,281,282,53
09-08-2024 04:00,17.89,23.41,0.08,8.26,4.22,19.2,4.11,0.43,11.17,0.27,1.07,0.18,0.31,25.77,84.18,0.67,216.41,0.0,0.0,0.0,27.5,74,0.1,968.9,12.4,16.2,280,282,63
09-08-2024 05:00,14.78,18.8,0.16,7.49,4.05,14.94,3.74,0.36,11.11,0.28,1.09,0.09,0.33,25.74,84.46,0.61,206.3,0.0,0.0,0.0,28.5,69,0.1,968.7,12.7,16.7,277,276,57
09-08-2024 06:00,13.1,19.94,0.95,8.61,5.26,16.85,3.51,0.48,8.75,0.33,1.25,0.24,0.5,25.96,84.65,0.59,204.28,0.0,0.0,0.0,29.4,65,0.1,968.2,14.1,18.8,274,274,53
09-08-2024 07:00,10.08,17.49,2.07,8.44,6.07,16.05,4.08,0.39,8.87,0.44,1.56,0.39,0.9,26.3,84.72,0.84,196.52,0.0,0.0,27.95,29.8,64,0.1,967.4,13.3,17.7,273,274,42
09-08-2024 08:00,11.22,16.37,2.83,8.29,6.6,16.73,4.54,0.42,12.28,0.43,1.45,0.34,0.76,26.3,84.72,0.84,196.52,0.0,0.0,27.95,30.3,63,0.1,966.7,13.0,17.1,276,277,47
09-08-2024 09:00,15.45,21.78,0.91,7.4,4.6,15.1,3.48,0.44,17.98,0.44,1.34,0.36,0.66,26.3,84.72,0.84,196.52,0.0,0.0,27.95,30.3,65,0.0,966.1,14.1,18.5,276,277,58
09-08-2024 10:00,12.31,28.64,0.64,6.98,4.17,14.8,3.79,0.36,23.28,0.45,1.35,0.45,0.76,26.3,84.72,0.84,196.52,0.0,0.0,27.95,29.1,71,1.1,965.5,16.8,22.6,285,287,51
09-08-2024 11:00,12.68,27.17,0.42,6.66,3.82,16.37,4.01,0.46,29.26,0.4,1.17,0.36,0.58,26.3,84.72,0.84,196.52,0.0,0.0,27.95,27.4,78,0.1,965.7,17.6,24.6,296,297,52
09-08-2024 12:00,21.59,28.27,0.29,6.36,3.55,15.22,4.8,0.37,34.33,0.32,0.93,0.33,0.5,31.03,65.5,2.25,254.76,0.0,0.0,476.53,26.6,82,0.0,966.1,13.3,19.8,289,289,71
09-08-2024 13:00,19.96,34.01,0.3,5.95,3.35,18.49,4.66,0.46,35.4,0.29,0.72,0.27,0.43,31.33,64.92,1.96,245.86,0.0,0.0,601.3,25.8,83,0.0,966.4,9.8,16.4,276,279,68
09-08-2024 14:00,15.1,30.84,0.17,6.76,3.67,15.86,5.33,0.52,36.9,0.36,0.78,0.28,0.46,31.33,64.92,1.96,245.86,0.0,0.0,601.3,25.2,85,0.1,966.9,11.5,19.4,266,270,57
09-08-2024 15:00,19.48,29.18,0.17,9.36,5.07,23.66,5.24,0.43,37.64,0.37,0.86,0.3,0.45,31.68,64.18,2.32,263.43,0.0,0.0,301.3,24.5,89,0.1,967.9,10.1,19.2,274,275,67
09-08-2024 16:00,16.08,34.49,0.21,10.98,5.9,17.39,5.04,0.46,36.85,0.36,0.93,0.29,0.47,31.71,64.65,2.16,253.67,0.0,0.0,284.45,24.2,91,0.0,968.6,9.1,17.9,277,279,59
09-08-2024 17:00,11.64,35.34,0.16,12.56,6.69,18.89,5.39,0.41,35.62,0.39,1.09,0.32,0.51,31.03,65.4,2.11,252.96,0.0,0.0,86.45,24.0,92,0.0,968.7,9.0,18.1,272,276,49
09-08-2024 18:00,10.48,28.27,0.11,13.21,6.99,17.46,5.55,0.54,34.75,0.44,1.27,0.38,0.71,28.78,73.09,2.17,244.08,1.6,1.6,0.15,23.9,92,0.0,968.1,8.7,17.3,265,270,44
09-08-2024 19:00,5.52,23.31,0.11,10.2,5.4,17.21,5.55,0.48,34.08,0.32,1.08,0.29,0.57,26.38,83.03,1.76,250.66,0.35,0.35,0.0,23.9,93,0.5,967.3,8.3,16.9,268,269,23
09-08-2024 20:00,4.18,26.12,0.11,9.39,4.86,16.06,5.2,0.38,26.7,0.39,1.3,0.4,0.92,26.98,81.52,1.62,260.06,0.0,0.0,0.0,23.6,95,0.1,967.1,6.5,15.1,270,270,24
09-08-2024 21:00,3.84,21.18,0.07,8.62,4.46,16.47,4.61,0.45,23.29,0.35,1.18,0.34,0.74,26.86,81.41,1.12,237.92,0.0,0.0,0.0,23.4,96,0.0,967.1,8.3,17.6,265,271,20
09-08-2024 22:00,3.42,20.58,0.08,7.95,4.17,16.08,5.45,0.52,18.67,0.34,1.17,0.37,0.71,26.53,83.03,0.85,231.12,0.0,0.0,0.0,23.4,95,0.0,966.8,10.0,20.2,255,265,19
09-08-2024 23:00,7.75,16.19,0.02,7.07,3.72,15.96,5.52,0.49,16.0,0.29,0.99,0.23,0.42,26.41,83.83,0.7,205.4,0.0,0.0,0.0,23.3,96,0.0,966.8,9.7,20.0,255,263,32
10-08-2024 00:00,8.42,23.43,0.01,6.75,3.5,17.48,5.59,0.46,14.99,0.29,1.0,0.21,0.37,26.27,84.35,0.88,198.79,0.0,0.0,0.0,23.1,96,0.0,967.1,9.6,20.0,250,256,35
10-08-2024 01:00,7.01,20.48,0.01,6.16,3.18,19.3,5.33,0.44,17.31,0.27,0.96,0.17,0.3,26.2,84.61,0.85,235.31,0.0,0.0,0.0,23.6,93,0.0,967.9,10.5,19.1,266,267,29
10-08-2024 02:00,6.58,17.61,0.01,6.48,3.35,16.51,5.36,0.36,15.47,0.26,0.94,0.1,0.27,26.23,84.74,0.65,213.32,0.0,0.0,0.0,24.6,88,0.0,968.5,11.6,17.7,275,276,27
10-08-2024 03:00,5.61,13.39,0.01,7.54,3.9,17.14,4.89,0.51,14.03,0.27,0.99,0.11,0.27,26.22,84.85,0.71,219.61,0.0,0.0,0.0,25.7,82,0.0,968.9,15.6,21.1,277,278,23
10-08-2024 04:00,7.89,15.38,0.01,7.84,4.03,17.98,4.68,0.45,13.93,0.32,1.06,0.14,0.29,26.19,84.9,0.72,222.78,0.0,0.0,0.0,27.1,76,0.0,968.7,16.5,22.4,280,281,33
10-08-2024 05:00,6.8,13.88,0.01,7.54,3.9,16.8,3.8,0.45,12.25,0.32,1.11,0.23,0.38,26.12,84.93,0.66,231.4,0.0,0.0,0.0,27.9,71,0.0,968.5,14.5,19.4,284,285,28
10-08-2024 06:00,5.31,11.3,0.58,8.62,4.97,18.59,4.24,0.44,9.83,0.36,1.22,0.26,0.5,26.05,84.96,0.73,239.48,0.0,0.0,0.7,28.9,67,0.1,968.2,13.0,17.1,284,285,22
10-08-2024 07:00,6.63,15.44,2.0,9.04,6.33,18.1,4.3,0.48,10.15,0.5,1.44,0.36,0.75,26.56,84.76,0.87,221.83,0.0,0.0,99.18,29.8,64,0.2,967.3,12.2,16.0,284,284,28
10-08-2024 08:00,10.37,22.43,1.02,7.05,4.5,16.23,4.56,0.48,16.43,0.41,1.34,0.34,0.64,28.0,79.92,1.04,206.04,0.0,0.0,224.42,30.3,61,0.1,966.1,11.9,15.5,268,269,43
10-08-2024 09:00,13.34,27.84,0.57,6.52,3.86,16.18,3.65,0.47,22.86,0.37,1.26,0.34,0.6,29.19,72.4,1.4,218.11,0.0,0.0,353.7,30.9,59,0.1,964.7,12.7,16.7,262,263,54
10-08-2024 10:00,13.06,28.66,0.35,6.14,3.49,17.2,4.68,0.46,27.0,0.34,1.15,0.3,0.54,30.22,67.94,1.85,242.55,0.0,0.0,619.15,30.9,59,0.0,963.9,13.0,17.3,268,269,53
