Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),NH3 (ug/m³),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),Toluene (ug/m³),Eth-Benzene (ug/m³),MP-Xylene (ug/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
17-07-2024 07:00,22.73,86.93,1.28,13.38,6.68,8.57,8.81,0.59,17.69,1.33,26.59,0.59,1.64,25.42,79.78,0.91,187.26,0.0,0.0,22.58,26.2,80,0.1,939.7,18.2,24.6,232,232,73
17-07-2024 08:00,21.65,56.06,1.68,12.77,7.79,7.5,8.57,0.61,22.15,1.52,30.83,0.86,2.17,25.95,79.0,1.14,204.6,0.0,0.0,103.0,27.1,78,0.1,938.9,17.6,23.8,235,235,71
17-07-2024 09:00,21.32,38.91,2.18,13.48,8.78,8.1,10.34,0.49,29.56,1.06,26.19,0.78,2.26,26.61,76.48,1.34,202.88,0.0,0.0,180.94,27.6,75,0.1,938.3,19.5,26.5,236,236,70
17-07-2024 10:00,22.64,39.57,1.7,15.0,9.18,8.64,7.08,0.46,29.57,0.85,26.43,0.66,1.95,26.56,76.47,1.22,197.18,0.0,0.0,110.02,27.1,75,0.2,937.5,22.2,30.8,241,240,73
17-07-2024 11:00,23.29,41.78,2.24,14.43,9.16,8.89,6.97,0.54,27.3,1.01,27.58,1.55,3.35,26.63,77.56,1.26,198.61,0.0,0.0,118.39,26.0,80,0.9,937.3,20.2,29.3,239,238,75
17-07-2024 12:00,23.94,44.52,2.66,13.57,9.23,10.42,6.75,0.55,32.0,1.08,26.19,2.26,4.75,27.51,74.45,1.42,198.42,0.0,0.0,317.84,25.7,83,0.1,937.1,19.6,28.2,238,238,76
17-07-2024 13:00,23.36,41.7,3.46,12.98,9.49,11.38,9.94,0.42,38.02,1.14,27.22,1.6,3.5,28.41,70.61,1.42,201.8,0.0,0.0,342.02,24.2,90,0.1,937.4,14.1,20.0,232,232,75
17-07-2024 14:00,21.57,38.74,2.53,12.73,8.68,10.63,8.41,0.43,41.27,1.02,24.1,0.93,2.58,28.97,69.34,1.58,202.1,0.0,0.0,451.01,23.9,91,0.1,938.2,12.7,20.8,235,236,71
17-07-2024 15:00,22.42,40.18,2.47,14.81,9.7,10.18,8.34,0.45,42.07,1.03,23.74,0.79,2.13,28.75,70.93,1.54,204.17,0.0,0.0,279.61,23.5,94,0.6,939.1,13.3,21.6,232,233,73
17-07-2024 16:00,23.91,43.72,3.17,15.87,10.84,10.69,8.77,0.34,37.14,1.02,29.06,1.12,2.53,28.77,69.17,1.42,208.14,0.0,0.0,195.11,23.4,96,0.2,939.4,13.8,24.2,237,237,76
17-07-2024 17:00,22.03,63.32,3.07,14.74,10.16,11.96,10.82,0.49,30.3,0.92,26.36,1.46,2.83,26.54,79.28,1.42,199.72,0.23,0.23,56.76,23.4,96,0.3,939.5,16.5,27.4,234,235,72
17-07-2024 18:00,17.4,113.44,2.11,15.32,9.51,10.57,8.81,0.64,22.5,1.04,25.61,1.53,4.14,26.48,79.79,1.09,201.46,0.0,0.0,22.63,23.3,95,0.2,939.7,15.9,27.1,232,234,80
17-07-2024 19:00,16.26,79.92,3.44,17.92,12.04,11.14,9.23,0.8,18.89,1.39,25.54,2.1,6.05,26.43,79.32,0.92,207.72,0.05,0.05,1.57,23.2,95,0.1,938.9,17.8,29.3,234,236,63
17-07-2024 20:00,19.65,47.53,2.98,16.13,10.79,11.42,9.6,0.6,22.22,1.89,26.38,3.51,8.74,26.1,78.85,0.96,211.84,0.0,0.0,0.0,23.0,95,0.1,938.2,17.7,29.2,241,241,67
17-07-2024 21:00,18.26,35.11,2.28,12.17,8.16,11.44,10.38,0.44,24.32,1.14,22.27,2.89,5.65,26.03,77.65,0.85,213.79,0.0,0.0,0.0,23.1,94,0.1,938.0,14.8,24.6,247,245,64
17-07-2024 22:00,17.03,33.12,2.16,11.5,7.67,12.01,8.85,0.5,21.43,1.19,20.48,2.36,4.78,25.93,79.37,0.88,214.12,0.0,0.0,0.0,23.1,95,0.2,937.7,17.1,27.9,242,241,61
17-07-2024 23:00,17.48,34.78,2.76,12.18,8.41,11.78,8.24,0.69,18.39,1.39,21.07,1.37,3.38,25.93,79.77,0.79,205.75,0.0,0.0,0.0,23.1,95,0.1,937.5,15.8,26.1,240,240,62
18-07-2024 00:00,17.94,50.28,2.22,11.23,7.44,10.34,8.99,0.52,18.16,1.6,23.06,1.06,2.66,25.9,79.96,0.93,201.89,0.0,0.0,0.0,23.1,96,0.0,937.6,18.2,30.6,240,240,63
18-07-2024 01:00,20.8,75.2,2.32,9.44,6.5,10.2,9.11,0.43,17.94,0.87,23.95,0.68,1.6,25.75,80.66,0.84,205.16,0.0,0.0,0.0,23.0,96,0.0,938.0,15.5,26.4,242,244,69
18-07-2024 02:00,22.01,60.91,2.44,9.04,6.52,10.52,8.62,0.47,16.73,0.63,23.35,0.96,1.76,25.62,81.29,0.86,202.66,0.0,0.0,0.0,23.4,95,0.0,938.6,15.8,24.3,243,243,72
18-07-2024 03:00,21.51,55.06,2.02,8.62,6.14,10.48,7.48,0.43,15.78,0.63,23.51,0.55,1.26,25.73,81.07,0.76,218.58,0.0,0.0,0.0,24.0,93,0.0,939.5,18.9,26.2,239,238,71
18-07-2024 04:00,19.27,44.94,1.58,8.74,5.77,11.13,8.42,0.53,16.19,0.59,23.7,1.04,1.54,25.36,81.85,0.76,205.86,0.0,0.0,0.0,24.7,89,0.1,940.1,22.0,31.4,238,238,66
18-07-2024 05:00,16.44,34.96,1.29,9.12,5.69,11.15,9.06,0.53,18.84,0.71,25.72,5.07,5.1,25.42,81.25,0.77,212.24,0.0,0.0,0.0,25.1,87,0.2,939.9,22.5,32.7,238,238,60
18-07-2024 06:00,15.23,32.08,1.1,9.78,5.76,10.1,9.26,0.58,19.7,0.77,25.12,2.49,2.97,25.29,81.08,0.72,175.94,0.02,0.02,1.12,25.8,84,0.3,939.9,25.8,36.3,237,236,58
18-07-2024 07:00,15.56,30.89,1.95,12.56,8.02,10.26,10.66,0.61,19.86,1.22,24.8,1.1,2.31,25.74,80.44,0.92,210.25,0.0,0.0,52.61,26.1,80,0.8,939.4,25.7,37.0,236,235,58
18-07-2024 08:00,15.69,33.28,2.19,12.6,8.34,10.06,9.13,0.55,22.43,1.48,26.59,4.36,5.3,26.35,78.44,1.13,208.15,0.0,0.0,115.64,26.2,82,0.9,938.6,28.1,40.2,237,236,59
18-07-2024 09:00,17.24,36.56,2.44,12.58,8.5,9.37,9.93,0.61,25.35,0.92,31.86,1.31,3.02,26.91,74.89,1.19,207.7,0.0,0.0,167.78,25.8,82,0.9,937.8,27.4,39.0,237,237,62
18-07-2024 10:00,16.06,34.3,4.68,15.51,11.91,11.18,9.29,0.71,26.36,1.11,30.83,1.49,3.42,26.87,75.83,1.36,201.45,0.0,0.0,227.63,26.1,81,0.3,937.1,27.5,40.0,238,238,59
18-07-2024 11:00,16.47,34.49,2.88,12.98,9.06,10.0,9.97,0.62,28.19,1.24,27.21,2.1,4.38,26.98,76.59,1.55,201.02,0.0,0.0,360.27,25.5,84,0.2,937.0,27.2,40.6,235,235,60
18-07-2024 12:00,12.76,29.34,3.18,11.62,8.46,11.1,8.84,0.62,29.32,1.42,26.65,1.87,4.59,27.04,76.19,1.62,202.28,0.0,0.0,310.74,25.0,85,0.1,937.3,28.7,39.9,245,244,52
18-07-2024 13:00,15.09,30.62,4.43,10.98,9.3,11.98,8.99,0.56,35.25,1.25,22.27,1.39,3.83,27.08,73.98,1.63,201.02,0.0,0.0,307.36,24.2,88,0.1,936.8,24.6,34.6,243,242,57
18-07-2024 14:00,14.92,29.93,3.76,11.4,8.72,10.85,4.84,0.53,31.94,1.02,20.47,0.97,2.97,26.89,74.87,1.6,207.27,0.0,0.0,309.31,23.5,92,0.1,937.6,22.2,36.2,234,235,57
18-07-2024 15:00,16.31,31.57,3.7,12.9,9.74,11.21,5.8,0.56,31.08,0.94,21.55,0.99,2.88,26.63,76.44,1.61,203.3,0.0,0.0,135.31,23.5,93,0.3,938.3,20.8,34.5,233,233,60
18-07-2024 16:00,15.36,32.21,4.51,15.69,11.63,11.27,5.37,0.64,27.86,1.0,21.45,1.33,3.42,25.96,78.83,1.5,204.47,0.0,0.0,89.51,23.3,95,0.4,938.4,20.5,33.1,232,233,58
18-07-2024 17:00,13.87,30.0,4.99,13.64,11.13,12.26,5.86,0.63,25.9,0.93,22.2,1.4,3.58,26.01,77.38,1.52,205.18,0.0,0.0,81.29,23.1,96,0.3,938.9,19.9,31.3,235,235,55
18-07-2024 18:00,14.8,30.24,4.62,16.94,12.53,11.08,5.54,0.67,22.74,0.99,21.45,1.09,3.67,25.78,78.07,1.42,209.14,0.0,0.0,8.27,23.0,96,0.2,938.6,17.4,28.8,236,236,57
18-07-2024 19:00,15.88,31.59,4.16,15.19,11.28,11.42,5.5,0.62,24.14,1.3,22.11,2.19,5.56,25.4,78.51,1.55,208.34,0.0,0.0,0.0,22.8,97,0.2,937.8,19.4,31.2,228,230,59
18-07-2024 20:00,15.03,31.88,3.34,13.68,9.68,10.16,5.9,0.74,23.27,1.33,22.12,2.46,5.66,25.22,79.29,1.18,209.08,0.0,0.0,0.0,22.8,96,0.1,936.7,20.7,33.1,231,233,57
18-07-2024 21:00,15.19,31.3,2.67,11.89,8.3,10.84,5.41,0.61,22.06,1.29,22.4,1.72,5.06,25.13,79.33,1.27,202.88,0.0,0.0,0.0,22.7,95,0.0,935.8,21.4,33.6,237,239,57
18-07-2024 22:00,13.65,29.08,3.34,11.18,8.54,10.73,6.73,0.59,20.44,0.77,24.15,0.68,2.56,25.24,79.21,1.14,207.21,0.0,0.0,0.0,22.7,96,0.0,935.8,21.0,32.9,239,240,54
18-07-2024 23:00,14.63,29.12,2.19,10.44,7.07,10.07,7.37,0.46,20.5,0.7,22.74,0.49,1.67,25.27,79.32,1.08,204.39,0.0,0.0,0.0,22.9,94,0.0,935.9,20.1,32.0,237,239,56
19-07-2024 00:00,14.87,28.65,2.0,10.32,6.81,8.96,5.03,0.35,20.9,0.82,24.51,0.68,1.66,25.19,79.86,1.04,202.72,0.0,0.0,0.0,23.0,95,0.1,936.4,20.0,33.2,236,238,57
19-07-2024 01:00,16.43,30.55,2.37,10.3,7.26,9.07,4.47,0.29,19.83,0.86,27.51,0.98,1.61,25.01,80.66,1.16,211.06,0.02,0.02,0.0,22.9,97,0.1,936.7,12.3,20.4,220,222,60
19-07-2024 02:00,18.45,31.95,2.66,10.44,7.28,9.37,5.73,0.4,16.17,1.16,24.72,2.27,2.61,24.82,82.59,0.86,216.77,0.03,0.03,0.0,22.9,97,0.3,936.9,13.0,22.4,219,222,64
19-07-2024 03:00,17.52,32.8,2.26,10.14,7.1,8.04,5.22,0.4,17.11,0.86,24.51,3.02,3.31,24.93,82.46,1.0,209.29,0.0,0.0,0.0,24.2,90,0.2,937.5,24.8,37.7,240,240,62
19-07-2024 04:00,14.68,31.31,2.88,9.94,7.44,10.0,5.56,0.38,18.59,0.75,27.02,0.95,1.6,25.07,81.63,0.98,207.91,0.0,0.0,0.0,24.3,91,0.4,937.9,24.5,37.5,234,233,56
19-07-2024 05:00,15.16,34.28,3.18,10.84,8.17,10.26,5.26,0.36,16.74,0.82,27.25,0.57,1.14,25.1,81.73,0.97,211.4,0.02,0.02,0.0,25.2,88,0.2,937.8,26.2,38.2,233,232,57
19-07-2024 06:00,14.97,31.66,3.68,13.11,9.8,10.12,5.49,0.39,15.23,0.78,24.66,0.7,1.22,25.27,81.86,0.74,176.5,0.02,0.02,1.06,25.3,84,0.9,937.5,28.2,41.5,232,231,57
19-07-2024 07:00,11.93,23.28,3.64,14.54,10.48,10.0,4.42,0.61,15.36,1.23,24.35,0.71,1.6,25.22,83.12,0.73,199.9,0.1,0.1,20.13,25.9,81,0.3,937.0,29.7,41.9,241,241,50
19-07-2024 08:00,10.34,22.46,3.58,14.42,10.37,10.58,4.73,0.7,16.81,2.1,23.94,2.58,4.08,25.62,82.94,0.82,191.44,0.05,0.05,121.18,25.9,81,0.5,936.7,27.9,39.8,234,235,43
19-07-2024 09:00,11.71,23.78,3.66,12.97,9.72,11.2,6.02,0.59,21.79,1.51,27.56,1.09,3.18,26.59,79.65,1.37,204.58,0.02,0.02,273.9,26.0,79,0.2,936.1,29.6,42.4,238,238,49
19-07-2024 10:00,9.4,20.7,3.86,11.13,8.96,12.32,5.52,0.5,23.12,1.01,29.74,1.18,2.84,26.83,77.58,1.58,206.21,0.0,0.0,243.6,25.8,81,0.3,935.1,26.7,38.8,238,239,39
19-07-2024 11:00,8.06,19.4,4.58,12.0,9.96,12.07,4.36,0.51,25.08,1.13,25.24,1.12,3.15,27.13,77.33,1.66,206.74,0.02,0.02,411.34,25.7,80,0.1,935.0,26.6,37.9,237,238,34
19-07-2024 12:00,9.65,20.07,4.31,14.16,10.79,10.45,4.74,0.43,25.8,1.14,22.64,0.92,3.0,27.04,78.18,1.66,205.87,0.07,0.07,383.15,25.0,84,0.1,935.2,23.4,33.5,236,237,40
19-07-2024 13:00,14.25,27.27,4.02,12.6,9.8,10.9,7.02,0.42,29.54,0.99,23.04,0.85,3.01,26.48,78.59,1.88,202.36,0.0,0.0,356.72,23.7,87,0.0,936.1,21.7,31.9,230,229,56
19-07-2024 14:00,16.61,31.88,3.88,11.55,9.19,10.26,6.29,0.37,31.91,0.88,21.32,0.89,2.63,26.22,76.79,2.02,205.29,0.02,0.02,292.78,23.3,89,0.1,936.7,13.8,22.2,229,230,60
19-07-2024 15:00,15.0,30.48,3.21,12.98,9.33,8.08,4.65,0.37,30.11,0.83,23.23,0.77,2.48,25.88,77.23,1.87,206.81,0.0,0.0,149.47,22.9,92,0.1,937.1,15.8,26.2,227,226,57
19-07-2024 16:00,17.57,46.26,2.66,11.56,8.22,8.47,3.86,0.31,27.4,1.08,21.68,1.46,3.3,25.98,76.88,1.67,203.41,0.07,0.07,96.0,22.7,94,0.1,937.3,14.8,25.5,221,223,63
19-07-2024 17:00,17.46,43.97,3.31,13.97,10.0,8.33,5.81,0.58,25.04,1.0,21.41,1.49,3.88,25.47,79.96,1.31,201.98,0.02,0.02,55.5,22.6,96,3.5,937.8,14.8,25.9,214,218,62
19-07-2024 18:00,22.57,49.22,4.3,16.24,11.4,9.54,4.72,0.64,25.13,1.37,24.6,2.24,5.57,25.43,79.54,1.25,202.39,0.0,0.0,14.15,22.7,96,2.0,937.1,17.9,30.1,230,230,73
19-07-2024 19:00,23.79,42.76,3.0,16.72,10.78,9.18,4.88,0.71,23.9,1.5,24.22,2.14,6.02,25.37,79.86,1.04,203.08,0.0,0.0,0.62,22.8,97,0.0,936.2,14.3,24.7,227,228,76
19-07-2024 20:00,19.81,35.03,3.38,20.66,13.02,8.34,6.36,0.85,21.4,2.26,25.48,2.73,7.02,25.41,79.57,1.01,201.37,0.0,0.0,0.0,22.8,98,0.0,936.0,14.0,24.9,222,225,67
19-07-2024 21:00,23.96,39.84,3.14,15.61,10.42,9.43,5.84,0.64,21.94,2.63,28.02,3.22,7.99,25.41,80.39,1.06,200.45,0.0,0.0,0.0,23.0,97,0.0,935.4,15.9,26.4,231,232,76
19-07-2024 22:00,28.82,46.0,2.71,13.15,8.72,9.69,6.53,0.55,22.27,1.67,27.73,1.87,4.98,25.31,81.0,1.14,199.47,0.0,0.0,0.0,23.2,96,0.0,935.4,16.0,26.6,234,234,86
19-07-2024 23:00,28.22,47.97,2.74,12.43,8.2,9.6,5.04,0.52,20.52,1.48,24.49,2.25,4.57,25.1,82.01,0.9,202.62,0.0,0.0,0.0,23.3,95,0.1,935.4,15.4,25.3,237,237,85
20-07-2024 00:00,26.14,49.59,2.27,11.94,7.64,9.32,5.49,0.46,19.86,1.44,25.19,2.07,4.03,25.0,82.2,0.91,201.6,0.03,0.03,0.0,23.4,95,0.1,935.9,15.8,26.4,246,246,81
20-07-2024 01:00,25.96,47.52,2.22,10.17,6.83,9.63,5.68,0.52,19.92,1.17,26.17,2.34,3.8,24.84,82.97,0.78,199.49,0.0,0.0,0.0,23.2,95,0.2,936.7,14.0,23.5,228,229,80
20-07-2024 02:00,24.72,47.22,2.85,10.28,7.42,9.68,5.08,0.44,19.42,1.49,27.5,2.07,3.5,24.87,83.37,0.84,195.66,0.05,0.05,0.0,23.3,95,0.2,937.3,15.1,26.0,220,221,78
20-07-2024 03:00,23.79,42.98,2.07,9.32,6.28,8.66,4.75,0.43,20.11,1.0,25.16,0.98,2.03,24.96,83.32,0.84,214.33,0.0,0.0,0.0,23.6,94,0.2,937.6,20.1,32.1,223,223,76
20-07-2024 04:00,22.43,41.47,1.86,9.24,6.03,8.79,4.56,0.5,22.65,1.11,25.81,2.9,3.7,25.09,82.65,0.96,204.91,0.0,0.0,0.02,24.6,88,0.3,938.2,24.4,36.8,233,233,73
20-07-2024 05:00,21.32,37.84,2.18,8.68,5.92,9.57,5.07,0.48,23.97,0.76,29.63,0.65,1.42,25.21,81.59,1.0,204.07,0.0,0.0,0.02,25.3,85,0.1,938.4,25.0,36.3,230,230,70
20-07-2024 06:00,19.02,35.45,2.82,10.01,7.19,9.47,4.74,0.58,25.0,0.68,29.09,0.45,1.13,25.32,81.45,1.16,203.07,0.0,0.0,4.3,25.9,81,0.1,938.4,28.8,41.4,233,233,66
20-07-2024 07:00,17.41,31.3,3.21,11.93,8.54,8.21,5.15,0.56,18.26,0.99,27.53,0.51,1.44,25.45,81.74,1.1,206.43,0.0,0.0,49.92,25.8,81,0.1,938.6,23.9,34.2,233,233,62
20-07-2024 08:00,14.22,26.12,3.19,10.39,7.69,7.97,5.56,0.5,20.18,1.06,30.58,0.68,2.12,25.94,80.33,1.36,202.46,0.0,0.0,153.7,25.6,82,0.1,937.7,25.4,36.2,232,233,55
20-07-2024 09:00,12.54,22.86,4.13,10.94,8.81,9.65,3.91,0.55,22.61,0.48,27.12,0.5,1.6,26.56,78.89,1.53,202.2,0.0,0.0,271.45,26.4,76,0.2,936.9,30.6,43.1,236,235,52
20-07-2024 10:00,11.54,22.14,4.31,9.0,5.3,5.75,5.02,0.52,22.66,0.55,23.11,0.54,1.96,26.95,76.34,1.64,202.51,0.0,0.0,352.61,25.7,80,0.1,936.4,32.0,45.1,236,236,48
20-07-2024 11:00,10.16,21.63,2.61,8.76,5.72,5.58,4.36,0.87,24.58,0.47,16.81,0.44,1.71,27.33,75.05,1.47,202.16,0.04,0.03,415.71,25.6,81,0.2,936.3,29.8,42.9,235,235,42
20-07-2024 12:00,10.13,21.0,2.82,10.92,7.29,7.92,3.44,0.4,26.1,0.7,19.72,0.64,2.54,27.44,74.67,1.65,200.55,0.0,0.0,404.34,24.5,86,0.1,936.5,26.6,38.7,242,241,42
20-07-2024 13:00,10.07,20.48,3.13,10.32,7.84,8.34,3.39,0.57,26.17,0.63,22.9,0.68,2.76,26.89,77.41,1.73,203.06,0.02,0.02,344.79,23.3,90,0.2,937.6,22.7,36.6,245,245,42
20-07-2024 14:00,9.6,20.49,1.97,8.26,5.09,5.03,3.89,0.37,26.86,0.81,26.24,0.69,2.99,27.24,73.31,1.72,205.58,0.0,0.0,311.28,22.9,91,0.3,938.0,19.8,32.9,241,240,40
20-07-2024 15:00,10.92,22.04,1.8,8.04,4.83,4.8,4.46,0.59,26.72,0.66,24.36,1.12,3.04,26.84,74.9,1.73,207.27,0.0,0.0,191.56,22.7,94,0.4,938.5,18.2,30.3,240,240,46
20-07-2024 16:00,13.88,27.15,2.07,11.56,7.6,5.01,4.75,0.5,27.96,0.78,19.39,1.59,3.24,25.78,80.01,1.38,205.18,0.05,0.05,99.14,22.6,95,0.7,938.6,18.3,31.1,234,233,55
20-07-2024 17:00,14.33,25.18,2.09,12.93,8.35,5.96,3.48,0.55,23.03,0.9,19.75,1.29,3.44,25.75,79.88,1.14,214.42,0.0,0.0,11.57,22.8,96,0.8,938.9,16.9,29.1,230,230,56
20-07-2024 18:00,11.88,21.25,1.84,13.41,8.32,6.57,4.14,0.58,21.52,0.67,24.37,3.3,5.85,25.65,79.48,1.27,206.78,0.0,0.0,5.11,22.8,96,0.3,938.6,17.7,30.5,231,231,50
20-07-2024 19:00,11.21,20.56,1.89,11.9,7.13,6.86,3.86,0.54,20.88,0.91,24.11,1.85,5.35,25.21,80.78,1.12,213.06,0.02,0.02,0.25,23.0,94,0.1,937.6,22.5,37.0,235,235,47
20-07-2024 20:00,11.41,19.98,1.42,13.76,7.63,6.18,4.74,0.47,19.93,1.04,22.8,2.41,4.77,25.29,80.87,1.12,216.92,0.0,0.0,0.0,22.9,95,0.0,937.2,21.6,35.2,233,233,48
20-07-2024 21:00,12.38,21.43,1.65,10.93,6.42,6.74,3.38,0.56,20.11,1.0,28.13,1.89,4.44,25.23,81.09,1.15,215.05,0.0,0.0,0.0,23.0,95,0.0,936.7,20.9,34.2,234,233,52
20-07-2024 22:00,11.44,20.66,1.69,11.04,6.43,6.74,4.48,0.45,19.4,0.86,27.75,2.46,4.36,25.0,81.53,1.1,212.06,0.0,0.0,0.0,22.9,96,0.1,936.5,20.0,32.0,240,239,48
20-07-2024 23:00,11.86,21.7,2.16,11.54,6.82,6.14,3.88,0.44,18.46,0.86,27.66,1.22,2.65,25.17,80.8,1.28,208.94,0.0,0.0,0.0,23.1,95,0.0,936.1,19.7,31.5,239,239,49
21-07-2024 00:00,14.85,27.26,1.37,11.1,5.72,5.28,4.64,0.48,16.43,0.92,29.04,0.57,1.53,25.12,81.19,1.16,204.64,0.03,0.03,0.0,23.0,96,0.1,936.2,18.6,30.2,234,234,57
21-07-2024 01:00,14.79,27.37,0.62,12.99,3.0,4.79,4.88,1.08,16.43,0.78,7.3,0.31,0.64,24.93,82.55,1.01,204.33,0.07,0.07,0.0,23.0,96,0.3,936.8,16.3,26.8,229,230,57
21-07-2024 02:00,16.51,27.01,1.73,13.71,7.52,5.45,3.64,0.5,14.2,0.99,16.69,0.42,0.88,24.93,83.4,0.9,207.07,0.09,0.08,0.0,23.1,97,0.2,937.3,17.5,27.6,233,234,60
21-07-2024 03:00,21.22,31.8,1.5,13.0,7.23,4.86,5.43,0.57,12.32,1.27,24.76,0.81,1.5,24.92,84.0,0.71,201.99,0.02,0.02,0.0,23.7,93,0.2,937.9,22.3,31.6,239,240,70
21-07-2024 04:00,27.5,39.58,1.72,6.25,4.12,7.06,3.82,0.46,17.55,1.19,6.47,1.26,1.88,25.07,83.64,1.02,188.24,0.0,0.0,0.0,24.7,88,0.4,938.5,25.2,35.5,236,235,83
21-07-2024 05:00,24.68,36.24,1.71,4.62,3.26,7.04,3.01,0.39,17.35,1.17,11.78,0.28,0.52,25.12,83.25,0.99,196.9,0.0,0.0,0.0,25.0,88,0.1,938.9,21.5,30.3,239,238,77
21-07-2024 06:00,19.7,37.55,1.56,7.02,4.39,6.74,2.76,0.37,15.23,0.68,11.07,0.24,0.5,25.28,83.07,0.76,144.37,0.0,0.0,0.0,25.5,87,0.4,938.6,21.3,31.5,233,232,67
21-07-2024 07:00,15.0,29.94,1.68,7.71,4.84,6.18,3.88,0.44,14.33,0.71,10.26,0.27,0.54,25.51,82.54,0.71,177.43,0.0,0.0,1.71,26.0,84,0.4,938.1,23.2,33.2,229,229,57
21-07-2024 08:00,13.14,26.56,1.85,8.05,5.16,6.2,2.3,0.42,15.64,0.64,7.84,0.5,1.23,25.47,82.95,1.12,183.88,0.0,0.0,45.55,26.1,85,0.5,937.7,22.4,31.5,237,237,53
21-07-2024 09:00,14.9,26.07,2.8,7.02,5.39,6.45,2.42,0.42,18.67,0.87,10.86,0.53,1.43,25.94,81.27,1.21,186.79,0.02,0.02,155.2,25.5,86,0.2,937.2,23.1,33.3,239,239,57
21-07-2024 10:00,14.4,27.67,2.62,6.35,4.88,7.02,2.51,0.41,19.62,0.79,11.57,1.44,1.77,26.66,79.83,1.19,186.97,0.02,0.02,224.92,25.4,88,0.3,936.6,22.4,31.1,242,243,56
21-07-2024 11:00,12.47,27.83,1.5,5.41,3.5,7.56,1.4,0.39,21.06,0.71,18.44,1.47,2.15,27.79,76.0,1.41,185.61,0.0,0.0,358.52,24.9,90,1.6,936.3,24.3,36.0,246,247,52
21-07-2024 12:00,10.65,24.76,1.5,4.73,3.15,7.08,2.25,0.39,21.95,0.59,17.14,0.97,1.47,27.79,75.7,1.51,187.93,0.03,0.03,220.34,24.7,90,0.3,936.5,22.7,34.7,245,246,44
21-07-2024 13:00,9.63,23.75,1.37,5.06,3.21,5.7,0.85,0.37,22.96,0.61,12.63,0.78,1.3,26.78,78.52,1.58,184.6,0.0,0.0,181.82,23.9,93,0.2,936.9,22.8,34.6,249,249,40
21-07-2024 14:00,9.18,21.18,1.1,3.79,2.66,5.59,1.19,0.34,25.62,0.64,11.79,0.88,1.53,26.68,77.81,1.69,184.65,0.0,0.0,144.33,23.4,94,0.2,937.6,22.7,35.3,245,244,38
21-07-2024 15:00,9.86,19.95,3.12,3.99,4.37,6.0,1.82,0.37,30.64,0.61,10.06,1.1,1.49,26.41,78.81,1.78,186.32,0.0,0.0,116.91,23.2,95,0.3,938.3,23.2,37.4,240,241,41
21-07-2024 16:00,8.78,17.78,5.6,3.38,6.05,7.43,1.58,0.39,28.13,0.56,10.17,0.65,0.96,26.19,78.46,1.89,188.08,0.0,0.0,144.47,23.1,96,0.5,938.6,22.9,36.2,242,242,37
21-07-2024 17:00,9.49,18.12,3.96,4.38,5.25,7.75,1.77,0.42,27.52,0.47,16.11,0.87,1.29,26.15,77.45,1.84,189.18,0.0,0.0,30.87,23.0,96,1.1,938.8,24.4,38.2,239,240,40
21-07-2024 18:00,8.28,18.06,4.42,5.77,6.35,7.46,2.46,0.53,26.33,0.68,14.48,0.94,1.58,25.68,79.14,1.62,191.09,0.08,0.08,0.91,23.0,96,1.2,938.8,19.3,31.2,243,243,34
21-07-2024 19:00,8.96,20.32,4.21,5.55,6.07,8.0,2.31,0.49,25.43,0.97,12.02,1.3,1.81,25.35,80.43,1.57,192.75,0.02,0.02,0.0,23.0,96,0.8,938.2,22.2,36.4,241,242,37
21-07-2024 20:00,12.98,25.59,4.74,6.28,6.87,8.59,2.4,0.53,25.1,0.75,14.77,0.92,1.74,25.61,78.52,1.4,193.14,0.0,0.0,0.0,23.1,95,0.3,937.7,21.4,34.6,245,245,53
21-07-2024 21:00,17.53,32.25,3.91,5.29,5.69,8.13,2.04,0.56,23.9,1.07,11.9,0.84,1.6,25.46,79.75,1.42,198.93,0.08,0.08,0.0,23.1,95,0.3,937.1,23.0,36.7,243,243,62
21-07-2024 22:00,21.52,41.64,3.37,4.16,4.67,7.53,1.56,0.54,24.07,0.73,12.83,0.53,1.22,25.38,80.54,1.44,194.46,0.05,0.05,0.0,23.1,95,1.0,937.1,25.0,39.3,245,245,71
21-07-2024 23:00,20.68,41.36,3.36,3.9,4.53,7.6,4.03,2.58,21.51,0.54,12.55,0.91,1.52,25.31,79.62,1.36,209.36,0.02,0.02,0.18,23.0,95,2.1,936.8,23.4,38.4,247,247,69
22-07-2024 00:00,17.3,34.6,2.14,13.65,7.21,5.46,3.0,0.3,24.13,0.44,22.1,0.92,1.33,25.61,76.4,1.35,211.08,0.0,0.0,0.0,23.1,94,1.4,937.0,23.8,39.5,245,246,62
22-07-2024 01:00,75.36,133.95,2.22,10.76,6.9,5.12,4.39,0.44,24.03,0.84,27.06,0.88,1.3,25.11,81.04,1.28,210.12,0.08,0.08,0.0,23.0,95,0.2,938.4,17.3,28.5,239,241,161
