Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),MP-Xylene (ug/m³),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),BP (mmHg),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
06-01-2024 09:00,86.236875,130.238125,13.14625,55.293125,37.39875,74.64625,1.58,38.60625,5.6125,3.024166667,63.33,1.05,0,0.043333333,947.42,14.7,77,0,953.3,0.8,4.2,243,70,167
06-01-2024 10:00,88.2075,133.5210417,14.6925,56.545625,41.66520833,77.94208333,1.522916667,29.46479167,5.514375,2.932777778,63.0575,1.05,0,0.043333333,947.2375,14.4,79,0,954.2,1.3,3.2,214,90,168
06-01-2024 11:00,87.7425,132.768125,16.8075,56.341875,46.72125,76.30125,1.5475,28.310625,5.519375,3.456666667,63.645,1.05,0,0.043333333,947.095,15.8,73,0,955.4,1.5,4.7,135,90,168
06-01-2024 12:00,89.545,134.910625,15.17875,55.33125,42.6,74.97875,1.53125,23.34375,5.575625,4.170833333,63.275,1.05,0,0.043333333,947.105,18.7,59,0,956.6,3.8,5.4,73,82,169
06-01-2024 13:00,94.07125,142.04125,14.443125,55.456875,39.60125,76.4525,1.479375,23.90875,5.693125,4.145833333,62.75,1.05,0,0.043333333,947.1075,21.3,47,0,957.1,7.6,9.3,71,74,171
06-01-2024 14:00,94.153125,142.385,15.234375,57.04375,42.75875,78.1975,1.544375,19.479375,5.963125,4.28,64.505,1.05,0,0.13,947.5975,23.8,38,0,956.8,10.4,13.1,76,81,171
06-01-2024 15:00,104.371875,157.721875,16.6325,62.215,46.065625,85.73375,1.603125,14.676875,7.418125,5.199166667,67.5725,1.05,0,11.1775,948.11,25.6,35,0,956,10.9,13.8,81,83,176
06-01-2024 16:00,123.485,186.79,17.165,52.77375,47.85625,79.615,1.56125,19.5875,8.544375,6.296666667,64.58,1.05,0,73.495,948.7675,26.9,32,0,954.6,9.5,11.6,79,85,186
06-01-2024 17:00,116.901,179.4085,27.456,64.216,82.192,68.50625,1.411,31.206,9.551,8.235625,50.52,1.05,0,158.9325,949.165,27.7,31,0,953.6,8,9.2,63,69,183
06-01-2024 18:00,117.4605,180.11,25.5355,56.3645,75.933,60.20625,1.262,46.567,9.3825,8.173125,39.25,1.05,0,249.8,949.13,27.8,30,0,952.9,8.4,10,50,52,183
06-01-2024 19:00,118.7601667,188.508,18.360625,40.29625,49.76375,56.79625,1.256666667,58.14083333,7.505666667,6.857291667,32.6475,1.05,0,322.0275,948.23,27.5,29,0,952.8,8.4,10.2,50,51,184
06-01-2024 20:00,105.55875,167.46125,15.86,38.04625,43.235625,54.04625,1.281875,59.36125,6.46375,6.1425,28.67,1.05,0,347.865,946.965,26.3,31,0,953,7.8,11.7,56,56,177
06-01-2024 21:00,90.804,145.876,19.639,36.8155,54.4945,52.0025,1.293,62.37,5.7555,4.643125,26.77,1.05,0,329.6575,945.83,22.9,28,0,952.4,7.4,16.1,61,50,169
06-01-2024 22:00,90.731,144.644,15.2515,34.432,41.919,51.5675,1.2675,64.256,5.68,4.228125,25.365,1.05,0,273.3425,944.82,20.9,34,0,952.7,7.8,15.7,103,79,169
06-01-2024 23:00,81.3385,129.9525,20.5885,40.103,58.014,52.15875,1.3875,51.169,5.2545,3.8325,27.63,1.05,0,188.45,944.37,19.5,39,0,953.2,9.2,15.4,138,101,164
07-01-2024 00:00,83.92,133.903125,17.1665,38.7565,47.8435,53.3725,1.4965,38.72,5.8675,4.661875,29.5725,1.05,0,106.47,944.4,18.7,40,0,953.5,10.7,14.8,147,113,166
07-01-2024 01:00,89.7975,143.22125,15.565,40.475,43.096,56.5225,1.475,37.0325,5.4715,5.01875,29.57,1.05,0,105.8,944.4,22.3,27,0,954.4,5.4,9.5,188,115,169
07-01-2024 02:00,86.481875,138.295625,15.684,45.3015,42.9075,59.2825,1.657,36.72,5.1465,4.9325,29.57,1.05,0,105.8,944.4,17.6,42,0,953.7,7.3,6.5,349,19,167
07-01-2024 03:00,80.143125,128.723125,20.132,47.115,56.677,60.55375,1.703,29.2825,5.7665,5.74625,29.57,1.05,0,105.8,944.4,16.9,50,0,953.7,7.2,8.3,360,18,164
07-01-2024 04:00,75.848125,122.5525,20.34916667,45.662,57.82366667,61.80625,1.600333333,26.1575,6.5565,7.190625,29.57,1.05,0,105.8,944.4,18,46,0,953.6,3.3,5.7,131,72,162
07-01-2024 05:00,78.083125,126.385625,19.7175,46.2645,55.832,62.395,1.606,24.845,7.3855,7.836875,29.57,1.05,0,105.8,944.4,18,45,0,953.2,1.5,4.6,256,72,163
07-01-2024 06:00,83.525625,134.619375,19.191,44.88433333,54.733,62.43375,1.560333333,21.845,6.876,7.3775,29.57,1.05,0,105.8,944.4,17.5,47,0,952.6,2.5,6.2,82,83,165
07-01-2024 07:00,88.22666667,141.8441667,17.98133333,40.898,50.67333333,63.88833333,1.476333333,20.095,5.798,6.692083333,29.57,1.05,0,105.8,944.4,17,48,0,952.6,1.9,6.2,202,97,168
07-01-2024 08:00,114.780625,181.3975,15.529,46.006,43.313,65.6175,1.5475,21.72,5.819,7.309375,29.57,1.05,0,105.8,944.4,16.5,51,0,952.9,1.6,6.2,207,100,182
07-01-2024 09:00,130.309375,204.885625,18.156,47.382,51.7385,67.29,1.5845,19.9075,5.795,7.006875,29.57,1.05,0,105.8,944.4,15.5,54,0,954,1.6,3.2,243,90,190
07-01-2024 10:00,105.750625,168.536875,16.387,45.73966667,46.3975,66.99375,1.506,19.9075,5.8685,6.74625,29.57,1.05,0,105.8,944.4,13.4,66,0,954.5,3.1,2.1,234,121,177
07-01-2024 11:00,102.7920833,163.9366667,15.59466667,44.81783333,44.32416667,67.2025,1.456166667,19.63666667,5.561333333,6.931875,29.57,1.05,0,105.8,944.4,16.4,56,0,956.3,2.5,1.5,270,76,175
07-01-2024 12:00,105.9177083,168.751875,15.337,45.29766667,43.31716667,68.14833333,1.4505,18.7825,5.594666667,6.994583333,29.57,1.05,0,105.8,944.4,19.7,47,0,957.7,2.5,3.4,8,58,177
07-01-2024 13:00,106.6575,170.44375,15.74483333,46.2865,44.44016667,70.63375,1.456,16.1575,5.8745,7.69375,29.57,1.05,0,105.8,944.4,23.1,42,0,958.2,4.6,5.7,45,55,177
07-01-2024 14:00,109.10375,173.9975,14.956,47.95,42.4615,74.79125,1.4615,17.4075,5.9785,7.224375,29.57,1.05,0,105.8,944.4,26,39,0,957.6,7,8.8,69,78,179
07-01-2024 15:00,126.855625,199.5675,15.7805,49.988,44.9415,75.17875,1.5965,17.6575,6.5875,7.155625,29.57,1.05,0,105.8,944.4,28.1,38,0,956.6,8,10.1,80,88,188
07-01-2024 16:00,134.739375,211.606875,16.6265,44.4685,47.7035,67.28125,1.4935,19.4075,7.6185,7.8525,29.57,1.05,0,105.8,944.4,29.4,35,0,955.3,7.7,9,79,85,192
07-01-2024 17:00,129.63875,203.485,16.66816667,39.58416667,47.31566667,60.9825,1.298,31.095,7.572,7.736875,29.57,1.05,0,105.8,944.4,30,34,0,954.2,7.8,9.1,77,83,189
07-01-2024 18:00,122.22,192.76375,18.13625,44.809375,50.609375,60.32375,1.368125,38.6575,7.26125,8.976666667,29.57,1.05,0,105.8,944.4,30.3,33,0,953.5,7.6,9.2,65,69,185
07-01-2024 19:00,106.978125,170.149375,16.6825,44.25229167,46.00916667,59.05375,1.400625,47.61583333,5.885416667,7.4075,29.57,1.05,0,105.8,944.4,29.9,33,0,953.3,8.7,10.7,45,48,178
07-01-2024 20:00,66.42583333,113.8191667,20.19083333,53.505,54.81666667,56.63625,1.649166667,51.04333333,3.9975,2.8125,29.57,1.05,0,105.8,944.4,28.7,35,0,953.7,10.8,15.5,30,31,157
07-01-2024 21:00,69.15083333,117.9666667,19.72833333,51.75416667,53.32416667,54.2075,1.665833333,49.54333333,3.694166667,2.63375,29.57,1.05,0,105.8,944.4,23.4,34,0,953.9,8.5,14.5,36,27,158
07-01-2024 22:00,61.23583333,105.525,20.08333333,50.78833333,54.00944444,51.64,1.734166667,45.34888889,3.533055556,2.607916667,29.57,1.05,0,105.8,944.4,21,39,0,954,10.1,12.9,63,36,154
07-01-2024 23:00,51.93666667,90.92666667,17.9175,52.21166667,47.2825,53.60375,1.715833333,48.54333333,3.421666667,2.59375,29.57,1.05,0,105.8,944.4,19.8,40,0,954.4,11.3,16.4,81,57,141
08-01-2024 00:00,46.35,82.40916667,18.58833333,52.97083333,49.33333333,54.4475,1.718333333,36.37666667,2.955,2.62625,29.57,1.05,0,105.8,944.4,23.4,29,0,955.9,6.2,13,36,48,128
08-01-2024 01:00,44.8175,80.1025,16.42166667,51.42666667,43.21833333,54.48,1.6575,31.37666667,2.831666667,2.66125,29.57,1.05,0,105.8,944.4,18.4,43,0,955.2,5.9,5.6,256,297,124
08-01-2024 02:00,43.685,78.44583333,16.84833333,58.865,42.85416667,58.83125,1.763333333,41.21,2.815833333,2.4125,29.57,1.05,0,105.8,944.4,18.4,45,0,955.2,7.4,14.2,247,277,121
08-01-2024 03:00,45.74416667,81.48083333,26.40916667,64.40916667,71.94416667,63.68875,1.796666667,28.96,5.059166667,4.8525,29.57,1.05,0,105.8,944.4,16.7,53,0,954.3,8.9,12.3,249,302,126
08-01-2024 04:00,52.575,92.41916667,28.42666667,64.48666667,78.7725,65.47875,1.7575,24.04333333,6.4025,6.24375,29.57,1.05,0,105.8,944.4,19.9,43,0,955,5.4,9.4,266,328,143
08-01-2024 05:00,50.40277778,89.66222222,29.18638889,67.67666667,79.8925,65.72333333,1.859722222,24.40444444,7.819444444,7.4625,29.57,1.05,0,105.8,944.4,17.2,53,0,954.3,6.2,9.6,111,70,138
08-01-2024 06:00,60.33166667,105.4197222,26.26305556,66.87472222,71.50638889,67.00666667,1.771944444,25.46,7.188611111,7.756666667,29.57,1.05,0,105.8,944.4,19.3,44,0,954.1,5.5,10,157,77,153
08-01-2024 07:00,71.77888889,123.1777778,27.05111111,65.48222222,74.96333333,68.33833333,1.476666667,23.84888889,6.846666667,7.378333333,29.57,1.05,0,105.8,944.4,16.9,52,0,953.8,7.7,10.9,101,81,159
08-01-2024 08:00,95.963125,154.2325,20.773125,55.03333333,57.801875,71.15333333,1.568333333,21.6575,6.70625,6.934166667,29.57,1.05,0,105.8,944.4,16.9,53,0,953.9,7.3,11.2,123,92,172
08-01-2024 09:00,99.0425,163.2508333,21.92375,57.85,61.108125,74.0925,1.61,17.5325,7.275625,7.230833333,29.57,1.05,0,105.8,944.4,18.4,44,0,954.8,3.9,8.7,146,95,173
08-01-2024 10:00,101.7158333,167.2191667,20.289375,59.42375,56.455,79.18875,1.56,14.97,7.629375,7.67,29.57,1.05,0,105.8,944.4,18.2,46,0,955.5,3.2,7.9,180,106,175
08-01-2024 11:00,96.32166667,158.5616667,18.28875,62.315625,49.918125,83.9,1.524375,14.97,8.021875,7.645833333,29.57,1.05,0,105.8,944.4,19.2,49,0,956.4,1.4,6.3,360,103,172
08-01-2024 12:00,100.2391667,165.0116667,15.87,64.616875,42.99375,90.4975,1.476875,15.845,8.85375,7.661666667,29.57,1.05,0,105.8,944.4,22.1,43,0,957.6,3.7,5.2,29,65,174
08-01-2024 13:00,97.65583333,161.1341667,14.25625,62.63,38.80375,91.59875,1.351875,15.22,7.261875,6.858333333,29.57,1.05,0,105.8,944.4,24.9,40,0,958.2,6.9,8.5,47,54,173
08-01-2024 14:00,93.115,154.4308333,14.63375,63.465,39.8725,91.59375,1.41625,15.595,7.13625,6.216666667,29.57,1.05,0,105.8,944.4,27.2,39,0,957.8,7.9,9.5,60,65,170
08-01-2024 15:00,97.77583333,161.405,15.780625,65.131875,43.494375,91.60125,1.57625,14.2825,7.435,6.115,29.57,1.05,0,105.8,944.4,28.9,38,0,956.6,9.5,11.4,65,72,173
08-01-2024 16:00,108.57,177.0125,17.024375,63.18625,47.1625,89.7975,1.40875,17.1575,8.05875,6.386666667,29.57,1.05,0,105.8,944.4,29.9,34,0,955.5,9.2,10.9,51,56,178
08-01-2024 17:00,104.5591667,170.7133333,16.41625,55.1375,44.7475,75.99625,1.409375,22.7825,7.699375,6.784166667,29.57,1.05,0,105.8,944.4,30.3,31,0,954.5,10.2,12.2,45,47,176
08-01-2024 18:00,99.080625,157.568125,17.175,44.44875,47.365,66.59875,1.271875,30.1575,6.826875,6.475833333,29.57,1.05,0,105.8,944.4,30.2,29,0,953.8,10.9,13.5,46,48,174
08-01-2024 19:00,88.1225,140.985625,18.5875,43.475,51.78375,57.06125,1.42125,36.0325,5.985625,5.475,29.57,1.05,0,105.8,944.4,29.8,27,0,953.4,11.5,14.1,49,52,168
08-01-2024 20:00,74.36375,119.93375,18.14375,39.111875,50.544375,49.99875,1.43625,39.47,5.0175,4.645,29.57,1.05,0,105.8,944.4,28.7,27,0,953.5,10.5,15.4,49,53,161
08-01-2024 21:00,72.72875,116.715,16.766875,33.1425,46.84625,40.92625,1.40125,41.22,4.295,4.066666667,29.57,1.05,0,105.8,944.4,25.8,25,0,953.6,8.8,20.7,35,35,160
08-01-2024 22:00,71.678125,114.769375,15.255625,30.415,42.566875,37.3675,1.3975,39.2825,3.75,3.52,29.57,1.05,0,105.8,944.4,22.9,31,0,953.7,9.7,14.4,75,53,159
08-01-2024 23:00,70.5025,112.656875,16.713125,32.17,47.145625,39.215,1.374375,40.6575,3.098125,3.1125,29.57,1.05,0,105.8,944.4,22.9,31,0,954.3,5.9,7.3,169,101,159
09-01-2024 00:00,62.418125,100.3475,18.231875,35.81375,52.065625,41.905,1.391875,38.845,3.115,3.150833333,29.57,1.05,0,105.8,944.4,20.5,38,0,954.6,8.3,6,252,245,155
09-01-2024 01:00,62.384375,100.178125,19.761875,38.613125,57.02,42.4425,1.416875,35.7825,3.7525,3.294166667,29.57,1.05,0,105.8,944.4,19.8,45,0,954.9,7.8,19.7,283,288,155
09-01-2024 02:00,71.155625,113.58625,21.32125,40.883125,61.490625,46.45375,1.478125,27.0325,5.95625,4.746666667,29.57,1.05,0,105.8,944.4,18.8,54,0,954.5,6.1,14.3,242,298,159
09-01-2024 03:00,80.435625,127.7775,20.049375,39.913125,57.68875,49.35875,1.616875,17.095,6.385625,5.615,29.57,1.05,0,105.8,944.4,18.7,57,0,954.3,5.7,10.8,235,285,164
09-01-2024 04:00,82.234375,130.219375,17.765625,38.985625,50.7675,50.1875,1.53625,18.47,5.53875,6.021666667,29.57,1.05,0,105.8,944.4,17.4,63,0,953.3,6.4,8.1,243,291,165
09-01-2024 05:00,86.490625,137.56375,20.09375,48.436875,55.8975,57.1075,1.719375,14.595,5.58375,7.063333333,29.57,1.05,0,105.8,944.4,18.8,57,0,953.2,4.4,3.3,235,311,167
09-01-2024 06:00,94.49875,150.275,21.6075,52.660625,59.3525,63.05625,1.594375,13.2825,9.578125,11.00833333,29.57,1.05,0,105.8,944.4,19.3,54,0,952.7,3,1.6,256,27,171
09-01-2024 07:00,97.66,155.435,21.20583333,52.92833333,58.62833333,66.615,1.443333333,12.88666667,10.92833333,12.35888889,29.57,1.05,0,105.8,944.4,19.1,55,0,952.7,2.2,2.6,279,34,173
09-01-2024 08:00,97.705625,155.886875,16.560625,52.4575,45.530625,70.13625,1.478125,11.845,10.488125,11.26416667,29.57,1.05,0,105.8,944.4,17.5,62,0,952.7,3.6,4,323,27,173
09-01-2024 09:00,125.969375,198.718125,15.63375,56.363125,43.03875,76.20125,1.5575,11.2825,8.681875,9.301666667,29.57,1.05,0,105.8,944.4,15.7,78,0,953.5,2.9,3.6,270,127,187
09-01-2024 10:00,131.99625,207.995,13.106875,57.935,35.793125,85.29875,1.3325,11.2825,7.725,8.715,29.57,1.05,0,105.8,944.4,15.4,80,0,954,3,2.9,284,97,190
09-01-2024 11:00,110.5022917,176.06,13.48375,59.12291667,36.64770833,85.8725,1.328125,10.86583333,7.790833333,8.445555556,29.57,1.05,0,105.8,944.4,18.7,65,0,955.5,1,4.4,315,99,179
09-01-2024 12:00,115.23,183.194375,12.5475,59.574375,33.981875,88.5975,1.27,10.6575,8.88125,8.561666667,29.57,1.05,0,105.8,944.4,22.3,53,0,956.8,3.9,5.5,34,67,182
09-01-2024 13:00,116.485,185.219375,13.06,62.101875,35.4,91.595,1.335,10.845,8.950625,8.465833333,29.57,1.05,0,105.8,944.4,25.8,46,0,957.6,6.6,8.1,61,69,182
09-01-2024 14:00,112.6825,179.120625,11.57,60.74,31.22875,91.61375,1.261875,10.6575,8.865625,8.314166667,29.57,1.05,0,105.8,944.4,28.3,42,0,957.1,7.4,9,76,85,181
09-01-2024 15:00,118.88625,188.085625,13.864375,53.23,38.02125,76.15625,1.3475,12.595,9.5025,8.495,29.57,1.05,0,105.8,944.4,29.8,36,0,955.8,6.3,7.6,77,85,184
09-01-2024 16:00,126.645625,199.43,15.315,46.7575,42.440625,64.04625,1.375,14.595,8.3325,7.538333333,29.57,1.05,0,105.8,944.4,30.7,32,0,954.6,5.5,6.2,67,69,188
09-01-2024 17:00,123.401875,194.504375,17.05375,39.723125,48.14625,55.26125,1.265,24.1575,8.073125,7.513333333,29.57,1.05,0,105.8,944.4,31.3,30,0,953.6,5.6,6.6,63,68,186
09-01-2024 18:00,111.233125,176.18375,17.8,35.661875,50.495,46.31125,1.28375,33.2825,6.8825,6.565833333,29.57,1.05,0,105.8,944.4,31.6,29,0,953,6.1,6.9,45,47,180
09-01-2024 19:00,98.26125,156.54,17.61125,35.05375,49.616875,42.8425,1.314375,39.095,5.791875,5.576666667,29.57,1.05,0,105.8,944.4,31.2,29,0,952.7,7.8,9.5,13,11,173
09-01-2024 20:00,92.4625,147.080625,14.72625,29.233125,40.981875,37.7125,1.33875,37.6575,4.37,4.56,29.57,1.05,0,105.8,944.4,29.8,30,0,952.9,10.1,14.1,4,4,170
09-01-2024 21:00,97.561875,153.564375,14.779375,28.2025,41.06375,35.46125,1.35375,36.72,3.409375,3.750833333,29.57,1.05,0,105.8,944.4,26.6,32,0,952.9,9.2,20.4,39,26,173
09-01-2024 22:00,85.3925,134.966875,15.69,29.85,44.083125,35.7175,1.3875,37.22,3.38375,3.376666667,29.57,1.05,0,105.8,944.4,26.2,30,0,953.7,4.8,9.5,27,25,166
09-01-2024 23:00,83.6875,132.21875,15.853125,31.170625,44.73375,34.89625,1.3725,37.1575,3.401875,3.126666667,29.57,1.05,0,105.8,944.4,23.8,40,0,954.7,14.5,26.8,256,265,166
10-01-2024 00:00,68.855,110.29125,16.36375,33.316875,46.571875,34.71,1.3525,34.095,3.44875,3.106666667,29.57,1.05,0,105.8,944.4,22.5,48,0,955.3,7.6,18.1,270,293,158
10-01-2024 01:00,62.99375,101.058125,17.3275,34.20875,49.98625,37.1375,1.354375,31.22,3.305,3.1125,29.57,1.05,0,105.8,944.4,21.4,53,0,955.4,7.2,18,243,272,155
10-01-2024 02:00,64.605625,103.463125,18.864375,36.139375,54.5,40.705,1.463125,22.5325,6.115625,4.5475,29.57,1.05,0,105.8,944.4,20.6,55,0,955.1,6.4,13.4,254,290,156
10-01-2024 03:00,68.790625,110.056875,17.195625,37.46375,48.93625,48.43125,1.475,16.6575,5.29125,4.6625,29.57,1.05,0,105.8,944.4,20.1,54,0,954.3,7.8,12.4,236,278,158
10-01-2024 04:00,66.5475,107.0425,19.365,43.80375,54.375,52.70375,1.62375,14.7825,6.910625,5.846666667,29.57,1.05,0,105.8,944.4,18.3,59,0,953.7,6.7,8.3,234,288,157
10-01-2024 05:00,79.550625,127.716875,22.37375,54.26,61.763125,61.48875,1.83,12.47,8.873125,7.84,29.57,1.05,0,105.8,944.4,17.9,58,0,953,5.8,6,240,295,163
10-01-2024 06:00,105.188125,166.518125,22.155625,59.4075,60.026875,66.925,1.893125,11.7825,9.766875,10.50916667,29.57,1.05,0,105.8,944.4,17.7,58,0,952.5,5.6,4.7,243,302,177
10-01-2024 07:00,135.6466667,212.685,18.25666667,57.29666667,48.45416667,69.44166667,1.6525,14.05333333,9.090833333,11.55222222,29.57,1.05,0,105.8,944.4,18.1,56,0,952.3,4.3,3.5,246,294,192
10-01-2024 08:00,101.393125,161.3775,16.459375,58.546875,43.698125,74.08875,1.62625,14.0325,7.25125,10.54583333,29.57,1.05,0,105.8,944.4,18,56,0,952.6,4,3.2,265,297,175
10-01-2024 09:00,91.793125,146.564375,15.035625,59.104375,39.47625,77.72375,1.526875,13.6575,6.545625,11.43916667,29.57,1.05,0,105.8,944.4,16.2,69,0,952.8,6.6,5.8,257,270,170
10-01-2024 10:00,80.57625,129.901875,13.355,60.098125,34.7475,82.66625,1.404375,13.4075,6.75375,12.85916667,29.57,1.05,0,105.8,944.4,16.3,72,0,953.5,5.6,5.4,243,307,164
10-01-2024 11:00,66.643125,108.630625,12.93375,50.993125,33.5725,65.72625,1.404375,14.2825,5.64,12.3625,29.57,1.05,0,105.8,944.4,20.4,54,0,955.1,3.1,2.9,234,300,157
10-01-2024 12:00,65.365625,106.67875,11.205,60.78875,28.998125,87.69125,1.34,15.72,5.314375,11.885,29.57,1.05,0,105.8,944.4,23.8,43,0,956.6,2.1,3.1,329,324,156
10-01-2024 13:00,66.500625,108.401875,11.384375,62.345625,29.588125,90.92625,1.31625,13.97,4.959375,11.59083333,29.57,1.05,0,105.8,944.4,26.9,34,0,956.9,3.6,4.7,6,4,157
10-01-2024 14:00,63.058125,103.078125,12.641875,64.17125,33.011875,91.66625,1.37375,13.47,5.561875,11.66916667,29.57,1.05,0,105.8,944.4,28.8,30,0,956.3,4.7,5.8,23,22,155
10-01-2024 15:00,64.081875,104.80625,14.2475,64.78875,38.491875,89.85625,1.57125,13.595,6.324375,12.345,29.57,1.05,0,105.8,944.4,30,30,0,955.4,2.5,3.1,45,45,155
10-01-2024 16:00,96.664375,153.481875,16.49125,55.62375,45.178125,75.5025,1.45875,13.97,8.396875,13.8675,29.57,1.05,0,105.8,944.4,30.7,28,0,954,2.6,2.8,56,50,172
10-01-2024 17:00,100.54,160.160625,17.0225,48.065625,47.05125,65.39,1.3675,20.1575,9.47,13.88833333,29.57,1.05,0,105.8,944.4,31.1,28,0,952.9,3.1,3.4,36,32,174
10-01-2024 18:00,105.746875,168.056875,17.179375,43.1625,47.470625,57.15625,1.385625,32.0325,7.7275,12.26583333,29.57,1.05,0,105.8,944.4,31.1,28,0,952.1,2.7,3.3,23,13,177
10-01-2024 19:00,94.03875,149.8375,17.499375,39.15375,48.33625,49.36625,1.4075,44.4075,6.191875,10.11166667,29.57,1.05,0,105.8,944.4,30.7,28,0,952,4.5,5.7,346,342,171
10-01-2024 20:00,85.486875,136.93,17.625625,37.54375,48.975625,45.5025,1.445,50.2825,5.3975,8.539166667,29.57,1.05,0,105.8,944.4,29.9,29,0,952.1,5.4,7.2,352,342,166
10-01-2024 21:00,85.054375,135.7975,15.969375,33.733125,43.910625,38.41875,1.44625,44.9075,4.778125,7.291666667,29.57,1.05,0,105.8,944.4,25.1,41,0,952.2,8.6,10.8,2,358,166
10-01-2024 22:00,76.399375,122.443125,15.311875,30.704375,42.269375,36.8475,1.4175,39.595,3.885625,6.114166667,29.57,1.05,0,105.8,944.4,24.1,41,0,953.1,6.1,16.2,357,356,162
10-01-2024 23:00,121.65125,189.885625,12.653125,30.160625,34.310625,38.32125,1.383125,44.9075,3.436875,5.345833333,29.57,1.05,0,105.8,944.4,22.8,45,0,954,8.7,14.2,315,336,185
11-01-2024 00:00,103.698125,162.9625,12.8525,34.663125,34.835625,44.27875,1.45125,39.22,3.089375,4.776666667,29.57,1.05,0,105.8,944.4,21.7,45,0,954.1,6.9,13.5,279,314,176
11-01-2024 01:00,83.08625,132.484375,12.261875,39.119375,32.545625,50.18625,1.465625,36.595,2.975,4.650833333,29.57,1.05,0,105.8,944.4,21.5,46,0,954.5,5.9,13.9,259,295,165
11-01-2024 02:00,73.47875,117.8925,13.439375,46.23125,35.285625,58.36,1.539375,32.595,3.175625,5.098333333,29.57,1.05,0,105.8,944.4,20.2,51,0,954.2,6.2,10.9,260,304,160
11-01-2024 03:00,71.04125,114.684375,14.46375,56.654375,37.939375,73.7575,1.58875,28.47,3.541875,5.606666667,29.57,1.05,0,105.8,944.4,20.1,52,0,953.8,3.6,5.1,217,309,159
11-01-2024 04:00,72.27,117.31,16.389375,63.783125,43.405625,83.675,1.63,22.47,4.354375,5.735833333,29.57,1.05,0,105.8,944.4,20.6,50,0,953.4,2.3,2.1,219,329,160
11-01-2024 05:00,79.62,129.69625,17.13875,68.729375,45.291875,91.2575,1.633125,19.345,4.694375,5.598333333,29.57,1.05,0,105.8,944.4,19.4,55,0,952.2,3.1,1,216,315,163
11-01-2024 06:00,85.1025,138.07,16.4575,68.953125,43.263125,91.635,1.6575,18.845,5.47375,6.081666667,29.57,1.05,0,105.8,944.4,20.7,49,0,952,2.7,3.6,157,90,166
11-01-2024 07:00,84.07666667,136.7841667,14.0575,67.81416667,36.12333333,91.62833333,1.585833333,20.88666667,5.679166667,6.11,29.57,1.05,0,105.8,944.4,19.8,52,0,951.7,1.8,3.4,101,72,166
11-01-2024 08:00,84.73875,138.343125,13.969375,66.651875,36.3525,91.65,1.5425,20.47,4.54375,4.7275,29.57,1.05,0,105.8,944.4,18.9,56,0,951.8,1.5,1.3,256,56,166
11-01-2024 09:00,67.29666667,117.63,14.3275,82.12,35.6025,91.65,1.62,24.29333333,3.4875,3.18125,29.57,1.05,0,105.8,944.4,17.1,66,0,952.4,3.7,1.4,281,360,157
11-01-2024 10:00,65.73083333,115.2516667,12.32916667,79.93666667,30.26416667,91.62125,1.516666667,21.79333333,3.086666667,2.62,29.57,1.05,0,105.8,944.4,17.1,67,0,952.9,1.3,2.2,214,99,156
11-01-2024 11:00,59.92083333,106.4616667,12.795,80.51666667,31.48166667,91.625,1.541666667,19.87666667,2.953333333,2.355,29.57,1.05,0,105.8,944.4,19.3,60,0,954.1,0.4,3.6,180,96,153
11-01-2024 12:00,60.77,108.125,13.42666667,80.50333333,33.45666667,91.6175,1.52,17.12666667,2.915,2.355,29.57,1.05,0,105.8,944.4,22.8,46,0,955.2,4.4,5.7,55,72,154
11-01-2024 13:00,67.545,118.68,14.98,81.86583333,37.74583333,91.61,1.569166667,15.12666667,3.245833333,2.51375,29.57,1.05,0,105.8,944.4,25.4,39,0,955.7,7.4,9.2,47,51,157
11-01-2024 14:00,67.96583333,118.8533333,12.8575,79.99833333,31.89416667,91.6375,1.503333333,14.96,4.1775,3.175,29.57,1.05,0,105.8,944.4,27.5,34,0,955.3,7.6,9.5,59,61,157
11-01-2024 15:00,71.97583333,125.145,13.32583333,80.29083333,33.23333333,91.62,1.519166667,14.62666667,4.369166667,3.57375,29.57,1.05,0,105.8,944.4,28.9,32,0,954.2,6.5,7.9,71,74,160
11-01-2024 16:00,171.9083333,256.6883333,17,81.29333333,44.285,91.6125,1.578333333,15.37666667,5.479166667,4.36875,29.57,1.05,0,105.8,944.4,29.8,31,0,953,3.7,3.8,61,73,222
11-01-2024 17:00,110.3833333,187.2647222,21.69666667,80.90583333,58.88333333,90.82875,1.64,20.29333333,8.689166667,5.78875,29.57,1.05,0,105.8,944.4,30.5,30,0,951.8,2.5,2.7,352,337,179
11-01-2024 18:00,92.89916667,155.58,21.50166667,75.83333333,57.625,81.945,1.695,27.46,7.720833333,4.9075,29.57,1.05,0,105.8,944.4,30.9,29,0,951.2,4.7,5.4,328,312,170
11-01-2024 19:00,84.4275,142.1858333,21.22083333,64.76083333,57.51166667,70.0825,1.641666667,35.94583333,5.1575,3.46625,30.03,1.05,0,113.8825,944.565,31,28,0,950.8,7.1,8.6,311,303,166
